job ID,title,company,location,link,job description
4025457179.00,Senior Business Analyst - Insurance (Fully Remote),CoverGo | Insurtech,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-analyst-insurance-fully-remote-at-covergo-insurtech-4025457179?position=48&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=bz6CzP31wt5l6KNt9acwEQ%3D%3D,"Top 3 Reasons To Join UsCompetitive Salary100% RemoteWorking on the latest tech for the Insurtech Market LeaderAbout UsAt CoverGo, our mission is to empower all insurance companies to make insurance 100% digital and accessible to everyone.We are a leading global no-code insurance platform for health, life, and P&CWe're the winner of the Insurtech of the Year in all of Asia and other awards globallyWe work with insurance enterprise clients such as AXA, Bupa, MSIG, Dai-ichi, Bank of China Group Insurance, and many moreWe're an international, diverse team of over 120 people with 30 nationalities and team members working remotely from all over the worldWe are fully funded and backed by reputable VC funds and strategic institutional investorsWe have a global presence in Asia, EMEA and the AmericasWe've grown our annualized revenue by over 30x since January 2021We're constantly working towards making CoverGo a workplace that you love coming to. We deeply believe that bringing together a diversity of thoughts, expressions, and perspectives is key to building the best culture for equally diverse communities all over the worldWhat You Will Do:Work with clients and technical resources to identify their business problems and develop the right approach and analytical solutionPlan and design simple to semi-complex business processes and system modificationsMake recommendations to improve and support business activitiesGather business requirements through a variety of techniques such as work sessions and interviews then analyze and document client complex business requirements and processes; communicate these requirements to appropriate partiesCreate complex test case scenarios to be used in testing; monitor/oversee the testing of business applications to verify that all client requirements are incorporated into the system designDevelop business requirements documents/user stories to support the required modificationsMay plan, allocate and monitor work of other business analystsUnderstand simple to complex systems and related data to surface actionable insights, demonstrate sound judgment and decision-making skillsAssist in providing time estimates for project related tasksAid in updating process and procedural documentationDevelop basic understanding of technical development cycle of mobile application or web portalsSupport QA, UAT and Release phases of the project via defect analysis, change maintenance, etcAny other task that may be assignedWhat We Need:Minimum 5 years of experience as Business AnalystA degree in Business, IT or any relevant fieldPrevious experience working in the insurance industry is required (Insurtech or health insurance experience is preferred)Health Insurance-related domain certification from INS/LOMA or III is an added advantageKnowledge of business analysis concepts of defining requirements, translating to technical solutions, and Agile approach to prioritizing work to epics, sprintsBusiness analysis skills including facilitation, process documentation, requirements gathering and user acceptance testingGood organizational/time management skills to prioritize work and meet deadlines within defined timeframesExperience in an Agile and/or Scrum environment is a mustBasic knowledge in generating process documentation, and document system functionality, data integration, and workflowExcellent written and verbal communication skills in EnglishTechnical writing skills Must be based in Canada and must be fluent in FrenchWhy You'll Love Working HereFully RemoteFlexible LeaveInternational EnvironmentCompetitive renumeration packagePerformance BonusStock Options after 6 months Company activities and eventsLearning and development planRemote work allowanceCoverGo Company VideoBy submitting your application, you confirm that you have read, understood, and accepted the content of CoverGo's Privacy Notice and you consent to the processing of your data as part of this application.
        


        
            Show more
          

          



        
            Show less"
4032995361.00,Business Analyst Quality Assurance,Astek,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-quality-assurance-at-astek-4032995361?position=49&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=1q88Ui3%2BziWWyf1W7c%2B1Bw%3D%3D,"The Astek GroupFounded in France in 1988, Astek is a global player in engineering and technology consulting. With its expertise in various industrial and tertiary sectors, Astek supports its international clients in the intelligent deployment of their products and services, as well as in the implementation of their digital transformation.Since its inception, the Group has based its development on a strong culture of entrepreneurship and innovation, and on the support and upskilling of its 7800 employees who are committed every day to promoting the complementarity between digital technologies and complex system engineering.In Canada, the firm specializes in IT consulting services and engineering. Our teams successfully drive our clients' development strategies. Around common values, we have gained their trust and address their business challenges by putting their needs at the center of our actions and priorities.This ecosystem of expertise enables Astek Canada to adapt quickly to evolving technologies, and all employees participate collaboratively in their development.Are you ready to take on a new challenge, give your career a boost, and participate in innovative and stimulating projects?Join a rapidly growing Group in Canada and worldwide that achieved a turnover of €600 million in 2023.Your mission would be:• Partner with – and seek feedback from -- different business experts, managers, and IT teams to facilitate our Data integration processes.• Facilitate workshops to document current business processes and technical systems and help to identify potential efficiencies.• Write clear agile stories that help propel engineering work with the help of the product design team for IT development.• Create source to target mapping and define business and data harmonization rules required for data integration .• Ensure effective user onboarding to data consumption layers by creation of proper documentation and training.• Design, plan, and execute test cases, scenarios, and scripts for ETL validation and regression testing.• Verify and validate data accuracy, completeness, and consistency using ETL tools and SQL queries.• Create and maintain test cases, scripts, and documentation in test management tools such as JIRA.• Collaborate with developers, data analysts, and business stakeholders to understand business and technical requirements for ETL testing.• Identify, document, and report defects, issues, and risks related to ETL testing.• Conduct root cause analysis on any issues that arise during testing and provide recommendations for remediation.• Conducting thorough testing of system functionalities, integrations, and data accuracy, and reporting on test results to project stakeholders.• Identifying opportunities for test automation, streamlining testing processes, and driving continuous improvement in testing methodologies.• Ensuring that testing activities adhere to regulatory requirements, data privacy standards, and internal control frameworks.• Communicating effectively with cross-functional teams, project managers, and leadership to provide insights on the quality and readiness of systems for deployment or implementation.Your profile:• Hands on experience with Data integration projects related to insurance domain.• Strong data profiling skills.• Hands-on experience with creating requirements for data ingestion pipelines involving data vault 2.0 and data warehouses.• A true people person and a natural collaborator.• Exceptionally organized, comfortable with ambiguity, and can embrace change.• Experience in testing data validation scenarios and Data ingestion, pipelines, and transformation processes.• An understanding of cloud ETL tools and how they can be used strategically (Snowflake, Databricks).• Demonstrated experience of working with automated testing tools.• Demonstrated experience of hands-on Issue and Defect Management.• Experience in testing systems that capture, verify, and maintain field generated metadata.• Credit card & travel Insurance and claims experience.• Experience working in an agile Scrum / matrix environment - an asset.• Excellent oral and written communication skills.• Fantastic presentation skills – plus excellent working knowledge of PowerPoint and Visio.• Design Thinking and Customer Journey mapping experience an asset.Let's meet!Do you like our common project?Apply here and join our team!Our Advantages• A tailored CARE policy deployed by our HR teams for our employees.• Our Diversity Charter.• Activities among colleagues such as Teambuilding or Happy Hours.



        
            Show more
          

          



        
            Show less"
3960577579.00,Business Analyst,Global Pharma Tek,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-global-pharma-tek-3960577579?position=50&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=lOlt7O4kO%2FnWGoNSoCotnw%3D%3D,"Title: Business Analyst JuniorLocation: Toronto, ON Hybrid Duration:166 business days + possible extensionJob DescriptionPast experience in business analysis.Validate and document business process and system processes as required.Experience in documenting, creating visual pleasing presentations using a wide range of tools and techniques.Demonstrated experience delivering a wide range of documentation both business and technology focused, including business requirement documentation, use case documentation, business workflow, IT process flow. Experience with gathering data requirements and writing report specifications and developing reports, dashboards and report-cards.Experience in working with large scale, complex IT projects delivering mission critical IT solutions, including desktop applications, web/mobile applications, telephony, radio, etc.Demonstrated experience in bridging the business/IT communication gap to successfully deliver on IT implementations.Experience in understanding and accurately translating business problems into technology requirements documents that support technology solution development using a wide range of tools and techniques. Experience working on concurrent projects and managing competing priorities.Develop, contribute and/or validate communication material to support the communications strategies and plans.Telecommunications and radio network experience in a large public sector entityKnowledge and experience both in strategic and operational public sector governance models, experience managing complex, multi-unit, multi-stakeholder and multiple levels of public sector executive stakeholder project team, experience with public sector ITSM and ITIL processes and policies, ability and demonstrated experience developing mutually beneficial relationships with public sector entities.Strong experience of working on Public Safety Radio/telecom domain. Demonstrated experience of working with multiple stakeholders in a broader public sector (BPS) environment. Experience of projects involving, network design, civil structures, user equipment distribution and operations. Experience with projects involving large number of users (over 30,000), meeting their business requirements, training and communications needs etc.Must HavesProvides regular progress updates and reporting at various audience levels; including regular input and updates to the Project Managers, project Sponsors, Executive Sponsors, and ministry partners.Data analysis skills to collect and synthesize data and make recommendations based on data collected.Experience in bringing clarity to complex business challenges and articulation of business issues through business analysis techniques that result in common understanding of the issues as well as agreement on business process requirements or technology requirements to solve the issues.Excellent verbal, presentation and written communication skills, interpersonal and negotiation skills



        
            Show more
          

          



        
            Show less"
4027222512.00,Business Analyst,Scotiabank - Global Banking and Markets,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-scotiabank-global-banking-and-markets-4027222512?position=51&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=xK7ip1GhsCtjWsd%2Bm8X7Uw%3D%3D,"Requisition ID: 206507Join a purpose driven winning team, committed to results, in an inclusive and high-performing culture.The Team We are seeking a Business Analyst Specialist to join our team to lead and contribute to a range of projects including building a consolidated market risk limit monitoring system, enhancing our sensitivity generator, improving our reporting and analytics solution, and to deliver high availability applications and solutions to support Global Risk Management and regulatory needs. This is a good opportunity to gain exposure to risk management. The successful candidate will work closely with various stakeholders including business partners in risk management, operations and financial engineering, business analyst, architecture, and infrastructure and support to understand business requirements and drive the analysis and design of quality technical solutions.Is this role right for you? Successful candidate will be responsible for the effective analysis, design, and delivery of high quality solutions that meet the business needs. Responsible for documenting requirements, analysis and design changes. Work with diverse set of technologies to implement new systems, or enhancing existing implementations, and ensure sound integration with surrounding components from end to end operational perspective. Proactively partner with business line representatives to drive improved technology solutions that support the business strategy. Monitor the application and provide support to business queries and concerns. Collaborates with multiple technology groups and vendors to ensure that the application, integrations, infrastructure and security architectures are designed to meet evolving business requirements, meet standards for reliability, scalability, performance and availability and align with the Bank’s Technology roadmap Coordinate and work with vendor partners, other developers, architects, business analysts, infrastructure and change management groups to deliver project goals, and identify opportunities for process and system improvements Coach & mentor junior staff of the team Transfer knowledge to peers and foster a culture learning in becoming subject matter experts within your domain Do you have the skills that will enable you to succeed in this role? At least 8+ years of relevant IT and business industry work experience. At least 5+ years experience in Capital markets and financial instruments, Market risk management and valuation. Experience in project executions, agile practice for large scale software Strong technical analysis skills using SQL and BI tools is a must. Exposure to programming languages such as python is an asset. Ability to create business solutions that meet the clients’ needs Ability to exercise good judgment in selecting methods and techniques for obtaining solutions Ability to solve technical problems/ processes and understand complex details Must possess excellent verbal and written communication skills, as well as strong problem solving and analytic skills. Must be a self-starter, reliable, highly motivated, results-oriented, customer-focused and attentive to details. A CFA or FRM designation would be an asset What's in it for you?Diversity, Equity, Inclusion & Allyship - We strive to create an inclusive culture where every employee is empowered to reach their fullest potential, respected for who they are, and are embraced through bias-free practices and inclusive values across Scotiabank. We embrace diversity and provide opportunities for all employee to learn, grow & participate through our various Employee Resource Groups (ERGs) that span across diverse gender identities, ethnicity, race, age, ability & veterans. Accessibility and Workplace Accommodations - We value the unique skills and experiences each individual brings to the Bank, and are committed to creating and maintaining an inclusive and accessible environment for everyone. Scotiabank continues to locate, remove and prevent barriers so that we can build a diverse and inclusive environment while meeting accessibility requirements. Upskilling through online courses, cross-functional development opportunities, and tuition assistance.  Competitive Rewards program including bonus, flexible vacation, personal, sick days and benefits will start on day one. Community Engagement - no matter where you choose to work from; we offer opportunities for community engagement & belonging with our various programs such as hackathons, contests, cooking with friends, Humans of Digital and much more!Work conditions: HybridLocation(s): Canada : Ontario : TorontoScotiabank is a leading bank in the Americas. Guided by our purpose: ""for every future"", we help our customers, their families and their communities achieve success through a broad range of advice, products and services, including personal and commercial banking, wealth management and private banking, corporate and investment banking, and capital markets.At Scotiabank, we value the unique skills and experiences each individual brings to the Bank, and are committed to creating and maintaining an inclusive and accessible environment for everyone. If you require accommodation (including, but not limited to, an accessible interview site, alternate format documents, ASL Interpreter, or Assistive Technology) during the recruitment and selection process, please let our Recruitment team know. If you require technical assistance, please click here. Candidates must apply directly online to be considered for this role. We thank all applicants for their interest in a career at Scotiabank; however, only those candidates who are selected for an interview will be contacted.



        
            Show more
          

          



        
            Show less"
4017222217.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4017222217?position=52&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=Zj08jszGShzPyQGZRNgO8A%3D%3D,"Business analysis skills in Banking domain with Agile delivery experience and Digital platform (Online Web apps) knowledge.Competencies: Agile DevOps for Senior Management, Banking and Financial Technology, Core JavaExperience (Years): 4-6Essential Skills: Business analysis skills in Banking domain with Agile delivery experience and Digital platform (Online Web apps) knowledge.Desirable Skills: Agile delivery experience
        


        
            Show more
          

          



        
            Show less"
3979927172.00,Business Analyst,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-3979927172?position=53&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=IZ%2FvtGMgMlF%2BagyKjTPvuw%3D%3D,"Role Description Experience with OTC Derivatives pricing, P&L Reporting & Attribution, XVA and Risk, and Counterparty credit risk (CCR) & Credit Valuation Adjustment (CVA) capital is strongly preferred. Experience in Business requirement Gathering, Analysis, Business process modeling and documentation within the financial industry. Strong Analytical and data mining skills. Conduct UAT including designing tests, develop detailed test cases and test plans, documenting and sharing results. Experience with capital markets and strong understanding of financial markets and credit risk is an asset. Desirable Skills: Industry certification (CFA, FRM) is preferred.Excellent written and verbal communication skills.
        


        
            Show more
          

          



        
            Show less"
4007587669.00,Senior Business Analyst,MUFG Investor Services,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-analyst-at-mufg-investor-services-4007587669?position=54&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=apW8KkdasGn55emrNlh%2BeQ%3D%3D,"Company DescriptionExperience something Brilliantly Different with a career at MUFG Investor Services.  Who are we? In a nutshell, MUFG Investor Services is part of the Mitsubishi UFJ Financial Group, and we partner with over 480 loyal global investment firms to provide them with administration, asset services, banking and fund financing.We’re in 14 global locations and provide an exceptional hub of Brilliantly Different talent to thrive.Job DescriptionWe are excited to welcome a Senior Business Analyst to our team! Join us in driving innovation in the world of financial services technology. If you are passionate about our job and keen to make a real impact, we'd be delighted to hear from you.You WillCultivate analytics mindset and curiosity, take ownership of projects, and effectively identify business challenges.Work closely with stakeholders to understand and identify insights, deliver recommendations for their business problems, and guide project directions through prototyping, requirements setting and implementation.Collaborate with cross-functional teams during the early stages of analysis.Continuously enhance skills and knowledge within the role, applying expertise to propose solutions for business challenges.Communicate your findings clearly and concisely.QualificationsYou Have:Minimum of 3 years of professional experience within the investment industry.You understand the investment accounting and NAV valuation of private equity funds, hedge or mutual funds, including carried interest, management fees, etc.You have good knowledge of financial and derivatives instruments.Experience with fund accounting software Investran, Geneva or Yardi would be beneficialExperience in analyzing data to draw business-relevant conclusionsStrong proficiency in MS Excel with experience working with large data sets utilizing pivot tables, vlookupsStrong experience with managing business stakeholders including requirement gathering, recommending options, and presenting insights to executives.Strong written and verbal communication skills including technical writing skillsAbility to work in a fast-paced, time-sensitive environment.Ability to work both independently and as part of a team.Detail-oriented with the ability to manage multiple tasks efficiently.Additional InformationWhat’s in it for you to join MUFG Investor Services? Take a look at our careers site and you’ll find everything you’d expect from a career with the fastest-growing business at one of the world’s largest financial groups. Now take another look. Because it’s how we defy expectations that really defines us. You’ll feel that difference in all kinds of ways.  Our vibrant CULTURE. Connected team. Love of innovation, laser client focus, and next-level LEARNING & DEVELOPMENT.  Oh, and we really walk the talk when it comes to HYBRID WORKING.   So, why settle for the ordinary?  Apply now for a Brilliantly Different career. We thank all candidates for applying; however, only those proceeding to the interview stage will be contacted.
        


        
            Show more
          

          



        
            Show less"
4015074421.00,"Senior Business Analyst, BSA-Canada",Zortech Solutions,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/senior-business-analyst-bsa-canada-at-zortech-solutions-4015074421?position=55&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=HZDEflE1vK9dd5IZpwJxiQ%3D%3D,"Role: Senior Business AnalystLocation: Toronto ON Canada-HybridDuration: Full timeJob DescriptionThe business analyst team works closely with business stakeholders and technology teams to create both experience and technical requirements for rich features and functionality to support our guest experience. The team works very closely with business owners and product managers in the digital space to ensure digital roadmaps are created and managed according to the requirements needed to solve the high priority problems within each roadmap. The business analyst team is organized, values research, great at facilitation, problem solving and brining the right skill sets together to ensure we have aligned requirements to enhance our guest experience across our digital properties. Translating business strategy into feature/project requirements is a specialty of this team.A Day In The LifeWorks closely with Product Managers, and Technology teams to ensure requirements are in place and understood. Responsible for ensuring acceptance criteria is aligned. Works closely with Architects to ensure system implications/dependencies are understood. Facilitates requirement conversations with Technology Teams and business teams.Experience with functional requirements gatheringHelping business owner and/or product manager refine backlogIncluding dependency management and architectural decisions in requirementsAligning overall scope and sequencing recommendations with product managerUtilizes artifacts such as JIRA, Confluence and Business Process Documentation to facilitate requirement alignment sessionsQualificationsPartner with the business and other stakeholders to identify both short and long term goalsDemonstrated experience making tradeoffs between business needs and technology constraints while keep the guests need at top of mindDevelop the product backlog to ensure that the team has clarity on the upcoming workAbility to identify and facilitate prioritization across competing requests5+ years of business analyst experience within eCommerce industry Able to understand, document and present technical flows between systems - including apis, webhooks, integrations in general. Experience executing API calls using an application such as PostmanExperience providing requirements for medium to large initiativesExperience working with both agile and waterfall delivery methodologiesIdeal to have – experience with third party integrations such as payment, shipping and working with internal and external stakeholders.Must HavesAcknowledges the presence of choice in every moment and takes personal responsibility for their life.Possesses an entrepreneurial spirit and continuously innovates to achieve great results.Communicates with honesty and kindness, and creates the space for others to do the same.Leads with courage, knowing the possibility of greatness is bigger than the fear of failure.Fosters connection by putting people first and building trusting relationships.Integrates fun and joy as a way of being and working, aka doesn’t take themselves too seriously.



        
            Show more
          

          



        
            Show less"
4015076167.00,Business Analyst (Murex),Zortech Solutions,"Brampton, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-murex-at-zortech-solutions-4015076167?position=56&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=pGUHL4ObWMNigY4PDzaldw%3D%3D,"Business Analysist With Below Murex Experience Be owner of the Murex binary non regression testing. We expect the analyst to work with the QA team and investigate any discrepancies found in the automation process in below modules:Batch of feeder related to Treasury datamart such as cost of funds Cash roll over process Analyze cash flow discrepancy in the livebook with which we built the cash ladder for treasury teamSupport BAU or new project on the PLVAR module of FICC and EQD products by: Replicating the PLVAR results of each risk factors (effect)Creating a new extraction or feeder of Murex on PLVARHelping business to investigate any issue related to PLVAR resultsWorking with downtreams IT team when there is data quality issues in the reportingAt ease in manipulating database query with SQL in analyzing data in Sybase database of MurexWork on Totem submission on any new product deployment or investigate BAU issue found in the existing Totem’s submissionProvide pricing mapping between Totem’s submission template and the Murex e-tradepad field Work with senior Java developer and Murex vendor to validate/debug any API pricing issue in MurexKnowledge in pre-trade rule is a plusWe value excellent communication skill in writing and in leading meetings; we are facing multi desk users such as treasury, product control, all FO desk, MO, IT PRD support, IT environment team, etc.Other qualities: rigorous in documenting the business request in jira ticket and the solution deployed, get things done with the follow up and escalating any blocker, sharing the knowledge using the share platform such as the confluence page, seek for the automation opportunities and minimize the manual process



        
            Show more
          

          



        
            Show less"
3959577033.00,Business Analyst (Contract),Intelliware,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-contract-at-intelliware-3959577033?position=57&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=dHceOtl4v%2F4OyfOiPcOX8Q%3D%3D,"At Intelliware, you’ll have the opportunity to be part of a top-notch team and work on a wide range of complex custom software solutions. We have a collaborative team-based Agile environment where you’ll find learning opportunities and challenging work. Our project teams work closely with client subject matter experts, end users and technology teams to deliver everything from proof-of-concept prototypes to bulletproof, long living, high volume production applications. The Business Analyst guides product development from conception to launch while collaborating closely with technical leads, delivery managers, business sponsors and subject matter experts. Responsibilities and Accountabilities:Meeting with clients to understand business requirements, documenting them, and translating them into functional requirement specificationsOrchestrating backlog, prioritizing/updating requirements, and writing quality user storiesGathering and processing business information related to procedures and data to clarify business issues/requirementsBalancing and satisfying needs of the business, end user and technical stakeholders ensuring alternatives have been investigated and there is an understanding of implementation trade-offsFacilitating relationships with team and clients in the project room and ensuring a high degree of engagement resulting in a shared understanding of requirements, plans, implementation and delivery realitiesEnsuring quality of the developed solution: it meets business functional requirements and is production-readyFacilitating agile practices and ceremonies within the project teamSupporting the planning, management and delivery of project deliverables in the project roomIdentifying project scope and timeline risks/issues and facilitate or escalate for resolutionCollaborating with development team to deliver projects on-time and to the client’s satisfactionCollaborating with technical leads to ensure successful delivery of development scope and goalsSkills/Experience Required:2+ years of business analysis experienceSolid understanding of technologyFamiliarity with and enthusiasm for Agile approaches to software developmentAbility to consolidate diverse business requirements and facilitate realistic, common sense solutionsProven client-facing, partnership and presentation skillsStrong facilitation, planning, organization and problem solving skillsFor more info on Intelliware, check out our Careers Page and Instagram. Intelliware is committed to diversity in the workplace. We are an inclusive employer and welcome and encourage applications from all qualified candidates. Applicants’ needs will be accommodated during our recruitment and selection process so please advise us if you require accommodation.
        


        
            Show more
          

          



        
            Show less"
4033602745.00,Junior Business Analyst,mthree,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/junior-business-analyst-at-mthree-4033602745?position=58&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=0ahZxj%2FuCfp8I4MfEK2kRw%3D%3D,"If you’ve always dreamt of an exciting career in Banking, Finance and Tech, now’s the time to make it a reality.Here at mthree, we pair talented graduates with leading global businesses. We’re always on the lookout for ambitious graduates to join the mthree Alumni Graduate Program, kick-starting your career within an entry-level Business Analyst role and working onsite with a leading fintech organization in various locations throughout North America. We are currently looking for recent graduates to join our training program, with the opportunity to land a role with one of our leading Fortune 500 partners. These roles are responsible for providing various teams with data analysis, reporting and insights.As part of the mthree Alumni program, mthree has an exciting and exclusive partnership with Columbia Univ. School of Engineering. All mthree Alumni are eligible to receive two Executive Education certificates from Columbia Engineering as part of their Academy and industry placement experience at no cost. Further, all participating Alumni will have access to the Columbia Engineering network and ongoing training.Some of these roles include:Leveraging strong data skills (advanced Excel, GA360 analysis, Tableau is a plus) to develop reports and dashboards. Examples include product performance, user engagement, trend analysis, and insights, highlighting opportunities based on data-driven analysis.Presenting findings to team members, management, and business partners to help drive product and solution direction.Supporting user feedback mechanisms (interviews, surveys, and third-party research to augment and enhance understanding of product successes, opportunities and challenges.Interfacing between and within both business and technical teams.Requirement gathering (i.e., adept at asking questions for information and clarification) meeting facilitation and creating meeting minutes and tracking action items.Supporting development, systems integration testing and user acceptance testing (UAT).Creating and documenting UAT test strategies/plans and test cases/scripts.This pathway is perfect for you if…You have a genuine interest in Banking and Financial Markets.You have a 2.75+ GPADegree topics we have seen succeed but not limited to include - Business, Accounting, Law, Mathematics, Finance, Banking, Economics.You’re an excellent verbal and written communicator.You’re hungry to learn and upskill.It’s a bonus if you already have experience working in teams in a collaborative environment.How it works….Apply via the form below. You must have an interest and knowledge in Banking and/or regulation.Complete the assessments. You will receive a link to an online assessment, followed by telephone and video interviews.Get trained remotely. You’ll learn everything you need to start your career in banking services. Learning from experts from mthree who have decades of experience, you'll be taught the technical and soft skills that organizations really need. Training is completely free and there are no hidden costs or catches.Work with our careers service to start your career. After the training, you’ll be supported by mthree's careers service which will help you connect with opportunities at some of the world’s most exciting companies.What you’ll learn at the mthree Academy:Knowledge of financial markets, trading and financial regulations.The inner workings of investment banks, from sales to back office processes.The full trade lifecycle; risk; regulation and compliance.Business analysis, data analytics and project skills.How to recognize and combat the exploitation of financial services companies as a vehicle for specific types of financial crime.Excel, SQL, VBA (Visual Basic for Applications), proprietary data processing, reporting tools and applications.What you’ll get:In-depth interactive training in small classes with graduates like you. Our training is created and delivered by industry experts who know your field inside out.A generous graduate salary with pay rises every 9 months to reflect your progress.A flexible benefit package.Ongoing training, support and social events throughout your placement.An opportunity to kickstart your career and gain valuable experience in an attractive and exciting industry.At mthree, our values support courageous teammates, needle movers, and learning champions all while striving to support the health and well-being of all employees. We take great pride in celebrating the diversity of each individual who contributes to making mthree the company it is today and will be in the future. We value diversity both within mthree and with our partner companies, and we're proud to provide an environment where all our colleagues can flourish. That means promoting a strong culture of equality but, most importantly, inclusion. All applicants must be currently authorized to work in Canada on a full-time basis. The Company will not sponsor applicants for work visas.



        
            Show more
          

          



        
            Show less"
3922482286.00,Business Analyst,InterSources Inc,"Mississauga, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-intersources-inc-3922482286?position=59&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=qo2LFFwCaGMv8lPlW6p39A%3D%3D,
4022162571.00,BUSINESS ANALYST,J&M Group,"Toronto, Ontario, Canada",https://ca.linkedin.com/jobs/view/business-analyst-at-j-m-group-4022162571?position=60&pageNum=0&refId=DeWjZqrm%2FGyDgXZINZPMWw%3D%3D&trackingId=ZRlYmHpUc2qe0L7jCLJnnw%3D%3D,"System Analyst role specifically focused on delivery Spec documentation (both reading and creating),o Comfort with requirements gatheringCompetencies: Business Analysis, BFS : Wealth ManagementExperience (Years): 8-10Essential Skills: o System Analyst role specifically focused on delivery To work on enhancement/project side of the team o The ideal candidate would have IT experience (in the wealth management space), comfort with spec documentation (both reading and creating),o Comfort with requirements gathering o Ability to work independently Great communication skills and problem solving.Desirable Skills: * Wealth management domain experience
        


        
            Show more
          

          



        
            Show less"
